Prix,Marque,Modele,Annee,Age,Kilometrage,Energie,Boite_Vitesses,Puissance_Fiscale
43500.0,VW,Volkswagen Passat,2011.0,14.0,287000.0,Diesel,Manuelle,5.0
297000.0,BMW,BMW X5 Pack M,2016.0,9.0,70000.0,Essence,Automatique,48.0
37000.0,Mercedes-Benz,Mercedes-Benz Classe C,2008.0,17.0,404000.0,Diesel,Automatique,8.0
115000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2019.0,6.0,145000.0,Diesel,Automatique,6.0
94000.0,VW,Volkswagen Tiguan,2018.0,7.0,120000.0,Diesel,Manuelle,6.0
54000.0,Mazda,Mazda CX-5,2014.0,11.0,134000.0,Essence,Automatique,9.0
78000.0,VW,Volkswagen Golf 8,2020.0,5.0,105000.0,Essence,Manuelle,6.0
90000.0,KIA,KIA Sportage GT-Line,2019.0,6.0,81000.0,Diesel,Automatique,7.0
35900.0,Citroën,Citroën C3 Shine,2018.0,7.0,172000.0,Essence,Manuelle,4.0
57000.0,Mazda,Mazda BT-50 Double cabine MID,2014.0,11.0,248000.0,Diesel,Manuelle,9.0
51500.0,Ssangyong,Ssangyong Tivoli Classic,2019.0,6.0,141000.0,Essence,Manuelle,7.0
130000.0,Chevrolet,Chevrolet Camaro,2015.0,10.0,135000.0,Essence,Manuelle,21.0
49500.0,Fiat,Fiat 500,2017.0,8.0,39000.0,Essence,Manuelle,4.0
55000.0,BMW,BMW X5,2007.0,18.0,362000.0,Diesel,Automatique,15.0
63000.0,VW,Volkswagen Golf 7 Access,2019.0,6.0,117000.0,Essence,Automatique,6.0
44000.0,Renault,Renault Megane Sedan,2019.0,6.0,123000.0,Essence,Manuelle,7.0
69900.0,Hyundai,Hyundai Accent,2023.0,2.0,45000.0,Essence,Manuelle,6.0
110000.0,GWM,GWM Haval H6,2022.0,3.0,22000.0,Essence,Automatique,8.0
54000.0,Mercedes-Benz,Mercedes-Benz Classe A,2013.0,12.0,220000.0,Essence,Automatique,6.0
61000.0,Fiat,Fiat Fiorino,2023.0,2.0,47000.0,Diesel,Manuelle,5.0
190000.0,Toyota,Toyota Prado,2014.0,11.0,75000.0,Essence,Manuelle,11.0
69000.0,KIA,KIA Stonic,2021.0,4.0,91000.0,Hybride,Manuelle,6.0
49000.0,Mercedes-Benz,Mercedes-Benz Classe C,2008.0,17.0,414000.0,Diesel,Automatique,10.0
42000.0,Hyundai,Hyundai Veloster,2017.0,8.0,158000.0,Essence,Automatique,8.0
139000.0,Jaguar,Jaguar F-Pace Pure,2016.0,9.0,200000.0,Diesel,Automatique,10.0
89000.0,Land,Land Rover Range Rover Evoque Pure,2017.0,8.0,144000.0,Diesel,Automatique,8.0
39900.0,Peugeot,Peugeot RCZ,2011.0,14.0,92000.0,Essence,Manuelle,9.0
145000.0,Jeep,Jeep Compass S MODEL,2023.0,2.0,37000.0,Essence,Automatique,8.0
49500.0,MG,MG ZS Luxe,2018.0,7.0,159000.0,Essence,Automatique,7.0
119000.0,Land,Land Rover Range Rover Evoque Prestige,2016.0,9.0,154000.0,Diesel,Automatique,11.0
65000.0,KIA,KIA Sportage,2018.0,7.0,181000.0,Essence,Automatique,8.0
155000.0,Mercedes-Benz,Mercedes-Benz Classe X,2019.0,6.0,152000.0,Diesel,Automatique,8.0
53900.0,Jeep,Jeep Compass,2011.0,14.0,147000.0,Diesel,Manuelle,8.0
82000.0,Peugeot,Peugeot Rifter,2020.0,5.0,195000.0,Diesel,Manuelle,5.0
59500.0,Fiat,Fiat Tipo Berline Entry Plus,2022.0,3.0,26000.0,Essence,Manuelle,5.0
64000.0,Citroën,Citroën Jumpy Fourgon,2022.0,3.0,123000.0,Diesel,Manuelle,7.0
85000.0,KIA,KIA Sportage,2019.0,6.0,85000.0,Essence,Automatique,8.0
65000.0,VW,Volkswagen Golf 7 Smartline,2018.0,7.0,134000.0,Essence,Automatique,6.0
54000.0,MG,MG GS Luxe,2017.0,8.0,202000.0,Essence,Automatique,9.0
92500.0,Ford,Ford Ranger Double Cabine XLT,2013.0,12.0,230000.0,Diesel,Manuelle,7.0
89000.0,VW,Volkswagen Passat R-Line DSG,2021.0,4.0,190000.0,Essence,Automatique,8.0
42000.0,Audi,Audi A6,2009.0,16.0,204000.0,Essence,Automatique,11.0
73000.0,BMW,BMW Série 4 Coupé Confort Luxury Line,2014.0,11.0,178000.0,Essence,Automatique,10.0
69900.0,Mercedes-Benz,Mercedes-Benz Classe C Business Advanced,2014.0,11.0,158000.0,Essence,Manuelle,8.0
32000.0,Renault,Renault Megane 3,2009.0,16.0,309000.0,Diesel,Manuelle,6.0
94000.0,Mercedes-Benz,Mercedes-Benz Classe C,2017.0,8.0,164000.0,Essence,Automatique,8.0
72000.0,BMW,BMW Série 1,2018.0,7.0,112000.0,Essence,Manuelle,7.0
79500.0,Seat,Seat Arona Xperience,2023.0,2.0,90000.0,Essence,Automatique,6.0
55000.0,Geely,Geely GX3,2021.0,4.0,57000.0,Essence,Automatique,6.0
61000.0,VW,Volkswagen Golf 7,2019.0,6.0,175000.0,Essence,Automatique,6.0
31500.0,Citroën,Citroën C5,2012.0,13.0,226000.0,Diesel,Manuelle,6.0
145000.0,Mercedes-Benz,Mercedes-Benz Classe C,2017.0,8.0,76000.0,Essence,Automatique,15.0
87000.0,KIA,KIA Sportage GT-Line,2017.0,8.0,268000.0,Diesel,Automatique,10.0
48500.0,Citroën,Citroën DS5,2013.0,12.0,263000.0,Diesel,Automatique,6.0
50000.0,Ford,Ford Focus Titanium,2018.0,7.0,132000.0,Essence,Automatique,7.0
100000.0,Hummer,Hummer H3,2007.0,18.0,96000.0,Essence,Automatique,19.0
64000.0,Jeep,Jeep Renegade Longitude,2019.0,6.0,150000.0,Essence,Automatique,8.0
42000.0,Peugeot,Peugeot Partner,2021.0,4.0,261000.0,Diesel,Manuelle,5.0
129900.0,Porsche,Porsche Cayenne,2012.0,13.0,236000.0,Essence,Automatique,21.0
36000.0,Chevrolet,Chevrolet Cruze LT,2018.0,7.0,150000.0,Essence,Manuelle,7.0
44000.0,Citroën,Citroën C3 Shine,2019.0,6.0,69000.0,Essence,Manuelle,4.0
185000.0,Land,Land Rover Defender 110,2015.0,10.0,70000.0,Diesel,Manuelle,10.0
59000.0,Audi,Audi Q5,2014.0,11.0,230000.0,Essence,Manuelle,14.0
155000.0,Porsche,Porsche Cayenne,2012.0,13.0,90000.0,Essence,Automatique,21.0
79000.0,Mercedes-Benz,Mercedes-Benz Classe E Avantgarde,2014.0,11.0,210000.0,Essence,Automatique,10.0
92000.0,KIA,KIA Sportage GT-Line,2019.0,6.0,173000.0,Diesel,Automatique,8.0
195000.0,Nissan,Nissan Navara Double Cabine,2022.0,3.0,22000.0,Diesel,Automatique,8.0
38000.0,Peugeot,Peugeot 308,2017.0,8.0,184000.0,Essence,Manuelle,5.0
320000.0,Land,Land Rover Defender 110,2020.0,5.0,97000.0,Diesel,Automatique,12.0
84900.0,KIA,KIA Sportage,2020.0,5.0,95000.0,Essence,Automatique,8.0
108000.0,VW,Volkswagen Tiguan,2018.0,7.0,124000.0,Diesel,Manuelle,8.0
37000.0,Citroën,Citroën C4 Cactus Feel,2016.0,9.0,148000.0,Essence,Manuelle,5.0
45000.0,Audi,Audi Q5,2009.0,16.0,194000.0,Essence,Automatique,13.0
46000.0,KIA,KIA Sportage,2013.0,12.0,405000.0,Diesel,Automatique,11.0
160000.0,Land,Land Rover Range Rover Sport,2016.0,9.0,164000.0,Diesel,Automatique,16.0
41500.0,Skoda,Skoda Octavia Ambition,2015.0,10.0,135000.0,Essence,Automatique,7.0
209000.0,Mercedes-Benz,Mercedes-Benz Classe C,2023.0,2.0,41000.0,Hybride,Automatique,9.0
79000.0,MG,MG HS Luxury,2021.0,4.0,110000.0,Essence,Automatique,10.0
84000.0,BYD,BYD Song,2022.0,3.0,45000.0,Essence,Automatique,9.0
85000.0,Mazda,Mazda CX-3,2018.0,7.0,82000.0,Essence,Automatique,9.0
105000.0,Hyundai,Hyundai Tucson,2021.0,4.0,113000.0,Hybride,Automatique,7.0
34000.0,Mazda,Mazda CX-7,2012.0,13.0,190000.0,Essence,Automatique,15.0
32000.0,Mitsubishi,Mitsubishi Attrage GLS,2018.0,7.0,197000.0,Essence,Automatique,4.0
80000.0,KIA,KIA Sportage,2020.0,5.0,112000.0,Essence,Automatique,8.0
110000.0,KIA,KIA XCeed,2022.0,3.0,17000.0,Essence,Automatique,9.0
45000.0,Opel,Opel Combo Cargo,2021.0,4.0,72000.0,Diesel,Manuelle,5.0
38000.0,BAIC,BAIC YX Kenbo S3,2018.0,7.0,110000.0,Essence,Manuelle,7.0
98000.0,KIA,KIA Sportage GT-Line,2020.0,5.0,83000.0,Essence,Automatique,11.0
77000.0,DFSK,DFSK Glory 580 Comfort MT,2022.0,3.0,68000.0,Essence,Manuelle,8.0
74000.0,GWM,GWM Haval H6 Luxury,2021.0,4.0,130000.0,Essence,Automatique,9.0
76900.0,Hyundai,Hyundai i20 High Grade,2023.0,2.0,21000.0,Essence,Automatique,5.0
105000.0,Mercedes-Benz,Mercedes-Benz Classe C,2018.0,7.0,172000.0,Essence,Automatique,8.0
209000.0,BMW,BMW Série 5,2022.0,3.0,80000.0,Hybride,Automatique,10.0
180000.0,Jeep,Jeep Grand Cherokee Limited,2016.0,9.0,132000.0,Essence,Automatique,20.0
65000.0,Mercedes-Benz,Mercedes-Benz ML,2009.0,16.0,240000.0,Diesel,Automatique,15.0
67000.0,MG,MG 5 Luxe,2022.0,3.0,26000.0,Electrique,Automatique,7.0
52000.0,Mercedes-Benz,Mercedes-Benz Classe A Style,2014.0,11.0,174000.0,Essence,Manuelle,6.0
39000.0,Chery,Chery Tiggo 2 Confort,2020.0,5.0,135000.0,Essence,Manuelle,6.0
140000.0,Ford,Ford Ranger Double Cabine XLT,2020.0,5.0,70000.0,Diesel,Automatique,7.0
39900.0,BMW,BMW Série 3 coupé,2009.0,16.0,232000.0,Essence,Manuelle,7.0
79000.0,VW,Volkswagen Golf Plus Sportsvan Join,2018.0,7.0,72000.0,Essence,Manuelle,6.0
200000.0,Land,Land Rover Defender 110 LXV,2014.0,11.0,115000.0,Diesel,Manuelle,8.0
85000.0,Mercedes-Benz,Mercedes-Benz Classe E,2017.0,8.0,252000.0,Essence,Automatique,9.0
155500.0,BMW,BMW Série 7 X-Drive,2012.0,13.0,200000.0,Diesel,Automatique,20.0
119000.0,Mercedes-Benz,Mercedes-Benz Classe C,2017.0,8.0,146000.0,Essence,Automatique,8.0
43000.0,Skoda,Skoda Octavia,2016.0,9.0,191000.0,Essence,Automatique,8.0
65000.0,Mercedes-Benz,Mercedes-Benz Classe S,2007.0,18.0,112000.0,Essence,Automatique,19.0
62000.0,Peugeot,Peugeot 3008,2017.0,8.0,131000.0,Essence,Manuelle,7.0
135000.0,Audi,Audi Q3 Sportback Business Line,2021.0,4.0,122000.0,Essence,Automatique,9.0
115000.0,Isuzu,Isuzu D-Max Double Cabine,2013.0,12.0,244000.0,Diesel,Manuelle,8.0
129000.0,Jaguar,Jaguar XJL,2014.0,11.0,51000.0,Essence,Automatique,16.0
85000.0,Porsche,Porsche Cayenne,2008.0,17.0,184000.0,Essence,Automatique,21.0
295000.0,Land,Land Rover Range Rover Velar,2019.0,6.0,60000.0,Diesel,Automatique,11.0
117000.0,VW,Volkswagen Tiguan,2018.0,7.0,104000.0,Essence,Automatique,8.0
86000.0,BMW,BMW X5,2010.0,15.0,159000.0,Diesel,Automatique,19.0
139000.0,Land,Land Rover Range Rover Evoque,2015.0,10.0,130000.0,Diesel,Automatique,10.0
88000.0,Mercedes-Benz,Mercedes-Benz Classe C,2016.0,9.0,160000.0,Diesel,Automatique,6.0
248000.0,Mercedes-Benz,Mercedes-Benz Classe E,2022.0,3.0,15000.0,Essence,Automatique,9.0
37000.0,Nissan,Nissan Patrol,1991.0,34.0,481000.0,Diesel,Manuelle,11.0
52000.0,BMW,BMW X5,2007.0,18.0,295000.0,Diesel,Automatique,16.0
67000.0,Toyota,Toyota Land Cruiser 80,1996.0,29.0,506000.0,Diesel,Manuelle,17.0
49500.0,VW,Volkswagen Passat CC,2014.0,11.0,191000.0,Essence,Automatique,10.0
135000.0,Mercedes-Benz,Mercedes-Benz Classe C,2017.0,8.0,113000.0,Essence,Automatique,8.0
78000.0,BMW,BMW Série 3,2018.0,7.0,177000.0,Essence,Automatique,7.0
126000.0,GWM,GWM Haval H6,2023.0,2.0,11000.0,Essence,Automatique,8.0
79500.0,BMW,BMW Série 5,2013.0,12.0,179000.0,Essence,Automatique,10.0
125000.0,BMW,BMW Série 4 Gran Coupé,2019.0,6.0,99000.0,Essence,Automatique,7.0
119000.0,Mercedes-Benz,Mercedes-Benz Classe A,2020.0,5.0,101000.0,Essence,Automatique,7.0
105000.0,Mercedes-Benz,Mercedes-Benz Classe E,2017.0,8.0,223000.0,Essence,Automatique,9.0
149000.0,Toyota,Toyota Hilux Double Cabine,2019.0,6.0,114000.0,Diesel,Manuelle,8.0
145000.0,Mercedes-Benz,Mercedes-Benz Classe C,2019.0,6.0,112000.0,Hybride,Automatique,10.0
155000.0,Porsche,Porsche Cayenne,2012.0,13.0,195000.0,Diesel,Automatique,15.0
45000.0,Mitsubishi,Mitsubishi Pajero Sport,1999.0,26.0,510000.0,Diesel,Manuelle,9.0
52000.0,Nissan,Nissan Patrol,2006.0,19.0,359000.0,Diesel,Manuelle,12.0
37000.0,Audi,Audi A4,2011.0,14.0,233000.0,Essence,Manuelle,7.0
55000.0,Mercedes-Benz,Mercedes-Benz Classe E Avantgarde,2010.0,15.0,199000.0,Essence,Automatique,11.0
59000.0,Fiat,Fiat 500 C,2020.0,5.0,20000.0,Essence,Manuelle,4.0
65000.0,Ford,Ford Kuga Titanium,2017.0,8.0,208000.0,Essence,Automatique,11.0
340000.0,Land,Land Rover Range Rover Sport,2019.0,6.0,47000.0,Hybride,Automatique,17.0
41000.0,VW,Volkswagen Golf 6,2011.0,14.0,295000.0,Diesel,Automatique,5.0
54000.0,KIA,KIA Sportage,2012.0,13.0,324000.0,Diesel,Automatique,11.0
44000.0,Citroën,Citroën C3 Shine,2019.0,6.0,51000.0,Essence,Manuelle,4.0
68000.0,Ford,Ford Ranger,2014.0,11.0,191000.0,Diesel,Automatique,7.0
65000.0,Citroën,Citroën Jumpy Fourgon,2019.0,6.0,170000.0,Diesel,Manuelle,7.0
99000.0,Mercedes-Benz,Mercedes-Benz CLA,2018.0,7.0,20000.0,Essence,Automatique,7.0
95000.0,Mercedes-Benz,Mercedes-Benz Classe S,2008.0,17.0,151000.0,Essence,Automatique,19.0
48000.0,Audi,Audi A4,2008.0,17.0,241000.0,Essence,Automatique,11.0
84900.0,Peugeot,Peugeot 3008,2018.0,7.0,132000.0,Essence,Automatique,9.0
120000.0,Jaguar,Jaguar XJL,2014.0,11.0,163000.0,Essence,Automatique,16.0
85000.0,BMW,BMW Série 3,2016.0,9.0,152000.0,Essence,Automatique,7.0
65000.0,Porsche,Porsche Cayenne,2009.0,16.0,212000.0,Essence,Automatique,30.0
65000.0,Dongfeng,Dongfeng SX3,2021.0,4.0,32000.0,Essence,Manuelle,8.0
109000.0,Skoda,Skoda Octavia Style,2022.0,3.0,30000.0,Essence,Automatique,8.0
80000.0,Peugeot,Peugeot 3008 Allure,2020.0,5.0,169000.0,Essence,Automatique,7.0
75000.0,BMW,BMW X3 xLine,2014.0,11.0,219000.0,Essence,Automatique,9.0
85000.0,KIA,KIA Sportage,2018.0,7.0,101000.0,Essence,Automatique,8.0
350000.0,Land,Land Rover Range Rover Sport,2019.0,6.0,82000.0,Hybride,Automatique,17.0
48000.0,KIA,KIA Sorento,2012.0,13.0,250000.0,Diesel,Automatique,12.0
52000.0,Infiniti,Infiniti FX,2008.0,17.0,190000.0,Essence,Automatique,20.0
110000.0,KIA,KIA Sportage GT-Line,2018.0,7.0,132000.0,Diesel,Automatique,10.0
51000.0,Mazda,Mazda 6,2014.0,11.0,141000.0,Essence,Automatique,9.0
119000.0,Mercedes-Benz,Mercedes-Benz Classe C C180,2018.0,7.0,143000.0,Essence,Automatique,9.0
29500.0,Mahindra,Mahindra Scorpio SUV,2013.0,12.0,328000.0,Diesel,Manuelle,8.0
195000.0,BMW,BMW Série 5 Luxury Line,2019.0,6.0,47000.0,Essence,Automatique,10.0
55000.0,Skoda,Skoda Octavia Essence,2020.0,5.0,230000.0,Essence,Automatique,6.0
178500.0,Mercedes-Benz,Mercedes-Benz GLC,2018.0,7.0,130000.0,Hybride,Automatique,10.0
58500.0,VW,Volkswagen Golf 7 Confortline,2019.0,6.0,169000.0,Essence,Manuelle,6.0
89000.0,Mercedes-Benz,Mercedes-Benz GLA,2015.0,10.0,97000.0,Essence,Automatique,8.0
88000.0,VW,Volkswagen Tiguan Prestige,2020.0,5.0,84000.0,Essence,Automatique,8.0
121000.0,VW,Volkswagen Golf 8,2024.0,1.0,2400.0,Essence,Automatique,8.0
385000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé,2022.0,3.0,63000.0,Hybride,Automatique,17.0
120000.0,GWM,GWM Poer AT,2025.0,0.0,23000.0,Diesel,Automatique,7.0
123000.0,BMW,BMW X5 Pack M,2016.0,9.0,226000.0,Diesel,Automatique,13.0
28500.0,DS,DS 3 Sport Chic,2013.0,12.0,147000.0,Essence,Manuelle,5.0
225000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG,2018.0,7.0,130000.0,Diesel,Automatique,16.0
58000.0,VW,Volkswagen Golf 7,2014.0,11.0,146000.0,Essence,Automatique,5.0
225000.0,Mercedes-Benz,Mercedes-Benz GLC,2020.0,5.0,76000.0,Hybride,Automatique,10.0
128000.0,Audi,Audi A5 Sportback S-Line,2021.0,4.0,96000.0,Essence,Automatique,8.0
51000.0,Citroën,Citroën Berlingo Van,2022.0,3.0,92000.0,Diesel,Manuelle,5.0
138000.0,BMW,BMW Série 1 Pack M,2024.0,1.0,13000.0,Essence,Automatique,6.0
85000.0,Suzuki,Suzuki Jimny 3 portes GL,2022.0,3.0,88000.0,Essence,Automatique,6.0
245000.0,Toyota,Toyota Prado,2019.0,6.0,215000.0,Diesel,Automatique,11.0
146000.0,Toyota,Toyota RAV 4 Hybride,2023.0,2.0,27000.0,Hybride,Automatique,9.0
450000.0,Mercedes-Benz,Mercedes-Benz Classe G,2017.0,8.0,44000.0,Diesel,Automatique,17.0
80000.0,Renault,Renault Alpine A110,2025.0,0.0,38000.0,Hybride,Automatique,5.0
118000.0,Audi,Audi Q3,2019.0,6.0,86000.0,Essence,Automatique,9.0
71000.0,Mercedes-Benz,Mercedes-Benz CLA,2013.0,12.0,76000.0,Essence,Manuelle,6.0
79000.0,Mercedes-Benz,Mercedes-Benz Classe E Avantgarde,2015.0,10.0,152000.0,Essence,Automatique,10.0
69500.0,VW,Volkswagen T-Cross Highline,2020.0,5.0,89000.0,Essence,Manuelle,6.0
103000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG Premium,2021.0,4.0,118000.0,Diesel,Automatique,6.0
52000.0,Peugeot,Peugeot 308 Allure,2021.0,4.0,158000.0,Diesel,Manuelle,5.0
57000.0,Audi,Audi A3 S-Line,2017.0,8.0,215000.0,Diesel,Manuelle,6.0
69000.0,Renault,Renault Captur,2021.0,4.0,66000.0,Essence,Manuelle,5.0
65000.0,Mini,Mini 5 portes,2021.0,4.0,113000.0,Essence,Manuelle,5.0
159000.0,Audi,Audi Q3 Sportback S-Line Plus,2021.0,4.0,70000.0,Hybride,Automatique,8.0
43500.0,Peugeot,Peugeot 208 Style,2021.0,4.0,119000.0,Diesel,Manuelle,5.0
133000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG +,2021.0,4.0,98000.0,Diesel,Automatique,8.0
87000.0,Audi,Audi A3 Sportback S-Line,2021.0,4.0,158000.0,Diesel,Manuelle,6.0
57000.0,Peugeot,Peugeot 2008 Allure,2021.0,4.0,11000.0,Essence,Automatique,5.0
65000.0,Renault,Renault Megane Dynamique,2022.0,3.0,55000.0,Hybride,Automatique,6.0
95000.0,KIA,KIA Sportage GT-Line,2021.0,4.0,118000.0,Essence,Automatique,11.0
147000.0,Mercedes-Benz,Mercedes-Benz CLA AMG,2021.0,4.0,78000.0,Hybride,Automatique,8.0
98000.0,VW,Volkswagen Passat GTE,2021.0,4.0,112000.0,Hybride,Automatique,8.0
59000.0,Audi,Audi A5 Sportback Ambition Luxe,2015.0,10.0,140000.0,Essence,Automatique,10.0
118000.0,Audi,Audi A5 Sportback S-Line,2020.0,5.0,97000.0,Essence,Automatique,8.0
230000.0,Audi,Audi Q7,2019.0,6.0,84000.0,Diesel,Automatique,15.0
47000.0,VW,Volkswagen Golf 7 Confortline,2013.0,12.0,108000.0,Essence,Automatique,5.0
375000.0,Mercedes-Benz,Mercedes-Benz GLC,2022.0,3.0,16000.0,Hybride,Automatique,12.0
74000.0,Peugeot,Peugeot Rifter,2020.0,5.0,145000.0,Diesel,Manuelle,7.0
65000.0,Seat,Seat Arona Xcellence,2021.0,4.0,53000.0,Essence,Manuelle,5.0
238000.0,BMW,BMW X1,2024.0,1.0,22000.0,Hybride,Automatique,8.0
310000.0,Mercedes-Benz,Mercedes-Benz EQS Berline,2022.0,3.0,53000.0,Electrique,Automatique,8.0
185000.0,BMW,BMW X5,2017.0,8.0,105000.0,Diesel,Automatique,13.0
54000.0,KIA,KIA Rio 5p SX,2019.0,6.0,72000.0,Essence,Manuelle,5.0
255000.0,Jeep,Jeep Wrangler Rubicon,2021.0,4.0,51000.0,Essence,Automatique,18.0
350000.0,Audi,Audi Q8,2021.0,4.0,71000.0,Hybride,Automatique,23.0
123000.0,Mercedes-Benz,Mercedes-Benz Classe E AMG,2017.0,8.0,161000.0,Essence,Automatique,9.0
225000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé AMG,2017.0,8.0,138000.0,Essence,Automatique,26.0
78000.0,Mercedes-Benz,Mercedes-Benz CLS,2011.0,14.0,230000.0,Diesel,Automatique,11.0
185000.0,BMW,BMW X3 Pack Sport M Limited Edition,2020.0,5.0,85000.0,Diesel,Automatique,7.0
188000.0,Mercedes-Benz,Mercedes-Benz GLB,2023.0,2.0,16000.0,Diesel,Automatique,8.0
190000.0,Land,Land Rover Range Rover Sport,2018.0,7.0,110000.0,Diesel,Automatique,16.0
265000.0,Land,Land Rover Range Rover Sport Autobiography,2015.0,10.0,80000.0,Essence,Automatique,43.0
180000.0,Audi,Audi E-tron,2021.0,4.0,38000.0,Electrique,Automatique,12.0
50000.0,Seat,Seat Leon Style,2017.0,8.0,80000.0,Essence,Manuelle,6.0
60000.0,Nissan,Nissan Qashqai,2016.0,9.0,92000.0,Essence,Automatique,6.0
72000.0,BMW,BMW X1 Access,2017.0,8.0,133000.0,Essence,Automatique,7.0
66000.0,VW,Volkswagen Golf 7 Life,2020.0,5.0,110000.0,Essence,Manuelle,6.0
134000.0,VW,Volkswagen Tiguan R-Line,2023.0,2.0,90000.0,Essence,Automatique,8.0
127000.0,BMW,BMW Série 4 Gran Coupé Executive Kit M,2016.0,9.0,124000.0,Essence,Automatique,10.0
123000.0,Mercedes-Benz,Mercedes-Benz Classe E AMG,2017.0,8.0,150000.0,Essence,Automatique,10.0
101000.0,Seat,Seat Ateca Xperience,2020.0,5.0,74700.0,Essence,Automatique,8.0
170000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2021.0,4.0,38000.0,Hybride,Automatique,9.0
185000.0,Land,Land Rover Defender 110,2015.0,10.0,103000.0,Diesel,Manuelle,7.0
113000.0,Mercedes-Benz,Mercedes-Benz Classe A,2020.0,5.0,85000.0,Hybride,Automatique,7.0
158000.0,Audi,Audi A5 Sportback High Tech,2022.0,3.0,28000.0,Essence,Automatique,8.0
157000.0,Mercedes-Benz,Mercedes-Benz Classe A Berline AMG,2024.0,1.0,24000.0,Hybride,Automatique,8.0
205000.0,Mercedes-Benz,Mercedes-Benz Classe C,2024.0,1.0,38000.0,Hybride,Automatique,9.0
175000.0,Mercedes-Benz,Mercedes-Benz Classe E,2019.0,6.0,31000.0,Diesel,Automatique,11.0
288000.0,Audi,Audi Q8 s-line,2018.0,7.0,112000.0,Hybride,Automatique,19.0
119000.0,VW,Volkswagen Taigo R-Line,2025.0,0.0,1000.0,Essence,Automatique,7.0
62000.0,Nissan,Nissan Qashqai High,2017.0,8.0,150000.0,Essence,Automatique,6.0
145000.0,Mercedes-Benz,Mercedes-Benz CLA,2022.0,3.0,80000.0,Hybride,Automatique,8.0
163000.0,Mercedes-Benz,Mercedes-Benz CLA,2022.0,3.0,33000.0,Hybride,Automatique,8.0
59000.0,Mercedes-Benz,Mercedes-Benz Classe C coupé Sport,2013.0,12.0,170000.0,Essence,Manuelle,8.0
84500.0,Land,Land Rover Range Rover Evoque R-Dynamic,2016.0,9.0,187000.0,Essence,Automatique,15.0
109000.0,Toyota,Toyota GT86 importée d Allemagne,2020.0,5.0,11000.0,Essence,Automatique,12.0
98000.0,VW,Volkswagen Golf 7 R,2016.0,9.0,67000.0,Essence,Automatique,16.0
178000.0,VW,Volkswagen Golf 8 GTI,2022.0,3.0,46000.0,Essence,Automatique,19.0
280000.0,Land,Land Rover Range Rover Sport,2021.0,4.0,41000.0,Hybride,Automatique,19.0
385000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé,2025.0,0.0,9000.0,Hybride,Automatique,11.0
188000.0,Mercedes-Benz,Mercedes-Benz CLA,2022.0,3.0,22000.0,Hybride,Automatique,8.0
209000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé,2020.0,5.0,45000.0,Hybride,Automatique,12.0
225000.0,Mercedes-Benz,Mercedes-Benz Classe E,2021.0,4.0,34000.0,Hybride,Automatique,12.0
218000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé,2021.0,4.0,55000.0,Hybride,Automatique,12.0
102000.0,VW,Volkswagen T-roc Active,2021.0,4.0,50000.0,Essence,Manuelle,6.0
198000.0,BMW,BMW X6,2016.0,9.0,90000.0,Essence,Automatique,34.0
134000.0,Mercedes-Benz,Mercedes-Benz Classe A AMG,2022.0,3.0,70000.0,Hybride,Automatique,8.0
209000.0,Mercedes-Benz,Mercedes-Benz GLE Coupé serie 252,2018.0,7.0,85000.0,Diesel,Automatique,16.0
69500.0,VW,Volkswagen Golf 7,2019.0,6.0,120000.0,Essence,Automatique,7.0
187000.0,Mercedes-Benz,Mercedes-Benz CLA,2024.0,1.0,20000.0,Hybride,Automatique,8.0
158000.0,Mercedes-Benz,Mercedes-Benz GLA AMG,2021.0,4.0,63000.0,Hybride,Automatique,8.0
157000.0,Mercedes-Benz,Mercedes-Benz CLA,2021.0,4.0,80000.0,Hybride,Automatique,8.0
357000.0,Mercedes-Benz,Mercedes-Benz GLC Coupé,2024.0,1.0,14000.0,Hybride,Automatique,11.0
69000.0,VW,Volkswagen Golf 7 Sound,2020.0,5.0,120009.0,Essence,Automatique,6.0
92000.0,BMW,BMW X3,2017.0,8.0,94000.0,Essence,Automatique,15.0
88500.0,Audi,Audi A5 Sportback,2018.0,7.0,215000.0,Essence,Automatique,8.0
218000.0,Mercedes-Benz,Mercedes-Benz Classe E,2021.0,4.0,53000.0,Hybride,Automatique,12.0
89500.0,Mercedes-Benz,Mercedes-Benz Classe A Progressive,2020.0,5.0,94000.0,Essence,Automatique,7.0
98000.0,Mercedes-Benz,Mercedes-Benz Classe C AMG,2016.0,9.0,182000.0,Essence,Automatique,8.0
62000.0,Mercedes-Benz,Mercedes-Benz Classe E coupé,2010.0,15.0,180000.0,Essence,Automatique,19.0
51000.0,VW,Volkswagen Polo Sedan Trendline,2022.0,3.0,81000.0,Essence,Manuelle,5.0
41500.0,KIA,KIA Picanto LX,2021.0,4.0,109000.0,Essence,Automatique,4.0
